source,head,tail,type_raw,type_skos
nist_csf_v1.1,nist_csf_v1.1:pr.at-3,cis_csc_v7.1:17,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.at-4,cis_csc_v7.1:17,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.at-4,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.at-5,cis_csc_v7.1:17,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-1,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-1,cis_csc_v7.1:14,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-2,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-2,cis_csc_v7.1:14,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-3,cis_csc_v7.1:1,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-4,cis_csc_v7.1:1,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-4,cis_csc_v7.1:2,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-4,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-5,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-6,cis_csc_v7.1:2,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-6,cis_csc_v7.1:3,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-7,cis_csc_v7.1:18,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ds-7,cis_csc_v7.1:20,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-1,cis_csc_v7.1:3,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-1,cis_csc_v7.1:9,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-1,cis_csc_v7.1:11,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-10,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-10,cis_csc_v7.1:20,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-11,cis_csc_v7.1:5,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-11,cis_csc_v7.1:16,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-12,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-12,cis_csc_v7.1:18,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-12,cis_csc_v7.1:20,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-2,cis_csc_v7.1:18,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-3,cis_csc_v7.1:3,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-3,cis_csc_v7.1:11,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-4,cis_csc_v7.1:10,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ip-9,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ma-2,cis_csc_v7.1:3,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.ma-2,cis_csc_v7.1:5,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-1,cis_csc_v7.1:1,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-1,cis_csc_v7.1:3,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-1,cis_csc_v7.1:5,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-1,cis_csc_v7.1:6,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-1,cis_csc_v7.1:14,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-1,cis_csc_v7.1:15,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-1,cis_csc_v7.1:16,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-2,cis_csc_v7.1:8,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-2,cis_csc_v7.1:13,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-3,cis_csc_v7.1:3,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-3,cis_csc_v7.1:11,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-3,cis_csc_v7.1:14,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-4,cis_csc_v7.1:8,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-4,cis_csc_v7.1:12,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:pr.pt-4,cis_csc_v7.1:15,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rc.rp-1,cis_csc_v7.1:10,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-1,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-1,cis_csc_v7.1:6,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-1,cis_csc_v7.1:8,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-1,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-4,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-5,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.an-5,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-1,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-2,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-3,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-4,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.co-5,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.mi-1,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.mi-2,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.mi-2,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.mi-3,cis_csc_v7.1:4,Informative Reference,skos:relatedMatch
nist_csf_v1.1,nist_csf_v1.1:rs.rp-1,cis_csc_v7.1:19,Informative Reference,skos:relatedMatch
cis_csc_v7.1,cis_csc_v7.1:1.1,cis_csc_v7.1:1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.2,cis_csc_v7.1:1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.3,cis_csc_v7.1:1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.4,cis_csc_v7.1:1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.5,cis_csc_v7.1:1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.6,cis_csc_v7.1:1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.7,cis_csc_v7.1:1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.8,cis_csc_v7.1:1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:10.1,cis_csc_v7.1:10,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:10.2,cis_csc_v7.1:10,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:10.3,cis_csc_v7.1:10,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:10.4,cis_csc_v7.1:10,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:10.5,cis_csc_v7.1:10,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.1,cis_csc_v7.1:11,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.2,cis_csc_v7.1:11,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.3,cis_csc_v7.1:11,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.4,cis_csc_v7.1:11,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.5,cis_csc_v7.1:11,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.6,cis_csc_v7.1:11,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.7,cis_csc_v7.1:11,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.1,cis_csc_v7.1:12,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.10,cis_csc_v7.1:12,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.11,cis_csc_v7.1:12,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.12,cis_csc_v7.1:12,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.2,cis_csc_v7.1:12,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.3,cis_csc_v7.1:12,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.4,cis_csc_v7.1:12,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.5,cis_csc_v7.1:12,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.6,cis_csc_v7.1:12,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.7,cis_csc_v7.1:12,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.8,cis_csc_v7.1:12,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.9,cis_csc_v7.1:12,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:13.1,cis_csc_v7.1:13,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:13.2,cis_csc_v7.1:13,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:13.3,cis_csc_v7.1:13,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:13.4,cis_csc_v7.1:13,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:13.5,cis_csc_v7.1:13,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:13.6,cis_csc_v7.1:13,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:13.7,cis_csc_v7.1:13,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:13.8,cis_csc_v7.1:13,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:13.9,cis_csc_v7.1:13,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:14.1,cis_csc_v7.1:14,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:14.2,cis_csc_v7.1:14,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:14.3,cis_csc_v7.1:14,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:14.4,cis_csc_v7.1:14,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:14.5,cis_csc_v7.1:14,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:14.6,cis_csc_v7.1:14,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:14.7,cis_csc_v7.1:14,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:14.8,cis_csc_v7.1:14,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:14.9,cis_csc_v7.1:14,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:15.1,cis_csc_v7.1:15,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:15.10,cis_csc_v7.1:15,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:15.2,cis_csc_v7.1:15,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:15.3,cis_csc_v7.1:15,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:15.4,cis_csc_v7.1:15,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:15.5,cis_csc_v7.1:15,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:15.6,cis_csc_v7.1:15,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:15.7,cis_csc_v7.1:15,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:15.8,cis_csc_v7.1:15,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:15.9,cis_csc_v7.1:15,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.1,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.10,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.11,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.12,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.13,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.2,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.3,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.4,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.5,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.6,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.7,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.8,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:16.9,cis_csc_v7.1:16,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:17.1,cis_csc_v7.1:17,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:17.2,cis_csc_v7.1:17,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:17.3,cis_csc_v7.1:17,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:17.4,cis_csc_v7.1:17,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:17.5,cis_csc_v7.1:17,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:17.6,cis_csc_v7.1:17,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:17.7,cis_csc_v7.1:17,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:17.8,cis_csc_v7.1:17,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:17.9,cis_csc_v7.1:17,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:18.1,cis_csc_v7.1:18,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:18.10,cis_csc_v7.1:18,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:18.11,cis_csc_v7.1:18,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:18.2,cis_csc_v7.1:18,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:18.3,cis_csc_v7.1:18,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:18.4,cis_csc_v7.1:18,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:18.5,cis_csc_v7.1:18,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:18.6,cis_csc_v7.1:18,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:18.7,cis_csc_v7.1:18,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:18.8,cis_csc_v7.1:18,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:18.9,cis_csc_v7.1:18,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:19.1,cis_csc_v7.1:19,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:19.2,cis_csc_v7.1:19,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:19.3,cis_csc_v7.1:19,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:19.4,cis_csc_v7.1:19,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:19.5,cis_csc_v7.1:19,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:19.6,cis_csc_v7.1:19,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:19.7,cis_csc_v7.1:19,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:19.8,cis_csc_v7.1:19,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:2.1,cis_csc_v7.1:2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:2.10,cis_csc_v7.1:2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:2.2,cis_csc_v7.1:2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:2.3,cis_csc_v7.1:2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:2.4,cis_csc_v7.1:2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:2.5,cis_csc_v7.1:2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:2.6,cis_csc_v7.1:2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:2.7,cis_csc_v7.1:2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:2.8,cis_csc_v7.1:2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:2.9,cis_csc_v7.1:2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:20.1,cis_csc_v7.1:20,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:20.2,cis_csc_v7.1:20,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:20.3,cis_csc_v7.1:20,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:20.4,cis_csc_v7.1:20,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:20.5,cis_csc_v7.1:20,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:20.6,cis_csc_v7.1:20,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:20.7,cis_csc_v7.1:20,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:20.8,cis_csc_v7.1:20,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:3.1,cis_csc_v7.1:3,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:3.2,cis_csc_v7.1:3,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:3.3,cis_csc_v7.1:3,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:3.4,cis_csc_v7.1:3,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:3.5,cis_csc_v7.1:3,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:3.6,cis_csc_v7.1:3,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:3.7,cis_csc_v7.1:3,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:4.1,cis_csc_v7.1:4,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:4.2,cis_csc_v7.1:4,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:4.3,cis_csc_v7.1:4,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:4.4,cis_csc_v7.1:4,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:4.5,cis_csc_v7.1:4,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:4.6,cis_csc_v7.1:4,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:4.7,cis_csc_v7.1:4,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:4.8,cis_csc_v7.1:4,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:4.9,cis_csc_v7.1:4,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:5.1,cis_csc_v7.1:5,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:5.2,cis_csc_v7.1:5,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:5.3,cis_csc_v7.1:5,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:5.4,cis_csc_v7.1:5,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:5.5,cis_csc_v7.1:5,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:6.1,cis_csc_v7.1:6,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:6.2,cis_csc_v7.1:6,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:6.3,cis_csc_v7.1:6,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:6.4,cis_csc_v7.1:6,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:6.5,cis_csc_v7.1:6,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:6.6,cis_csc_v7.1:6,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:6.7,cis_csc_v7.1:6,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:6.8,cis_csc_v7.1:6,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:7.1,cis_csc_v7.1:7,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:7.10,cis_csc_v7.1:7,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:7.2,cis_csc_v7.1:7,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:7.3,cis_csc_v7.1:7,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:7.4,cis_csc_v7.1:7,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:7.5,cis_csc_v7.1:7,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:7.6,cis_csc_v7.1:7,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:7.7,cis_csc_v7.1:7,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:7.8,cis_csc_v7.1:7,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:7.9,cis_csc_v7.1:7,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:8.1,cis_csc_v7.1:8,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:8.2,cis_csc_v7.1:8,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:8.3,cis_csc_v7.1:8,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:8.4,cis_csc_v7.1:8,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:8.5,cis_csc_v7.1:8,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:8.6,cis_csc_v7.1:8,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:8.7,cis_csc_v7.1:8,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:8.8,cis_csc_v7.1:8,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:9.1,cis_csc_v7.1:9,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:9.2,cis_csc_v7.1:9,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:9.3,cis_csc_v7.1:9,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:9.4,cis_csc_v7.1:9,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:9.5,cis_csc_v7.1:9,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.1,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.2,cis_csc_v7.1:ig3,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.3,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.4,cis_csc_v7.1:ig1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.5,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.6,cis_csc_v7.1:ig1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.7,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:1.8,cis_csc_v7.1:ig3,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:10.1,cis_csc_v7.1:ig1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:10.2,cis_csc_v7.1:ig1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:10.3,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:10.4,cis_csc_v7.1:ig1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:10.5,cis_csc_v7.1:ig1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.1,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.2,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.3,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.4,cis_csc_v7.1:ig1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.5,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.6,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:11.7,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.1,cis_csc_v7.1:ig1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.10,cis_csc_v7.1:ig3,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.11,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.12,cis_csc_v7.1:ig3,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.2,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.3,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.4,cis_csc_v7.1:ig1,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.5,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.6,cis_csc_v7.1:ig2,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.7,cis_csc_v7.1:ig3,,skos:broadMatch
cis_csc_v7.1,cis_csc_v7.1:12.8,cis_csc_v7.1:ig2,,skos:broadMatch
